bathrooms,bedrooms,latitude,longitude,price,photos_num,description_len,features_len,Elevator,Cats Allowed,Hardwood Floors,Dogs Allowed,Doorman,Dishwasher,No Fee,Laundry in Building,Fitness Center,Pre-War,Laundry in Unit,Roof Deck,Outdoor Space,Dining Room,High Speed Internet,Balcony,Swimming Pool,Laundry In Building,New Construction,Terrace,studio,created_delta,building_id_ct,manager_id_ct,interest_level
1.0,0,40.7771,-73.9445,1900,0,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2349587.7,8286,30,0
2.0,2,40.7924,-73.9741,7800,20,68,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2425865.7,11,30,0
1.0,3,40.7069,-74.0157,4000,8,137,10,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-2409633.9,21,24,1
1.0,2,40.7554,-73.9692,3250,5,78,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2357322.5,9,130,0
2.0,5,40.7377,-73.9911,12500,1,86,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2358105.1,2,3,0
1.0,2,40.7593,-73.9962,3100,8,127,11,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,-2373872.7,8286,9,1
1.0,0,40.7394,-74.0012,2850,0,35,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2306408.6,8286,30,0
2.0,3,40.7802,-73.9478,5200,6,296,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2349060.2,20,7,0
1.0,1,40.7353,-73.9956,3200,4,128,5,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2304534.1,3,50,0
1.0,1,40.7648,-73.994,2200,3,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2288221.8,12,77,1
1.0,3,40.7361,-73.9824,4400,4,67,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2259359.4,8286,3,1
1.0,0,40.7355,-73.9861,2300,3,47,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2255808.5,4,1,1
1.0,1,40.7626,-73.9619,2850,0,107,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2252858.5,10,164,0
1.0,1,40.7819,-73.9528,2500,4,101,4,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2287295.3,12,373,1
1.0,0,40.695,-73.9829,2550,8,87,10,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2441371.7,18,8,0
1.0,2,40.8696,-73.9174,2500,0,41,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2349519.7,8286,16,0
1.0,1,40.7817,-73.9475,2125,5,102,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2310533.6,15,32,0
1.0,2,40.7176,-73.9836,3695,6,185,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2435550.4,3,11,0
1.0,2,40.7302,-73.9826,3495,3,117,5,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2244940.4,44,32,0
1.0,3,40.7644,-73.9905,4495,4,70,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2305596.6,26,44,0
1.0,1,40.7827,-73.9461,1850,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2409641.5,14,144,1
1.0,1,40.8198,-73.9578,1975,8,163,3,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2271422.5,126,15,1
1.0,0,40.7823,-73.9459,2395,8,165,6,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2400789.5,51,2533,0
1.0,0,40.73,-73.9864,2800,3,30,5,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2425823.9,95,78,0
1.0,2,40.7695,-73.9527,2300,8,23,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2365717.6,3,69,0
1.0,2,40.7391,-74.0016,4395,5,144,10,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,-2348289.7,23,32,2
1.0,2,40.7449,-73.9441,2600,5,37,6,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,-2356474.5,13,25,1
1.0,0,40.7182,-73.9639,3545,6,64,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2315027.6,8286,8,0
1.0,3,40.79,-73.9416,2895,9,87,5,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,-2243953.2,33,16,0
3.0,3,40.7187,-73.9855,5995,7,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2235730.4,4,11,0
1.0,2,40.8442,-73.9353,1850,13,91,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2271123.2,3,7,1
1.0,2,40.7791,-73.9512,2799,5,173,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-2323270.5,3,8,0
1.0,1,40.7831,-73.9828,3300,2,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2296428.6,3,19,0
1.0,0,40.7053,-74.0161,2700,0,8,6,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,-2306373.8,8286,13,0
1.0,0,40.7389,-73.9818,2450,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2254415.4,11,402,0
1.0,2,40.7487,-73.9901,4200,6,227,14,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,-2304385.0,100,72,1
1.0,0,40.7711,-73.9914,2390,8,438,7,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,-2278770.2,3,97,1
1.0,0,40.7835,-73.9837,2350,1,11,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2280360.2,13,6,0
2.0,2,40.7613,-73.9998,4290,5,86,12,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-2340032.0,123,96,0
1.0,1,40.6983,-73.9929,2100,2,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2400122.4,16,13,0
1.0,4,40.8101,-73.9433,3600,8,184,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2245138.7,8286,1,0
2.0,3,40.7868,-73.9504,8769,7,151,11,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-2340535.2,33,711,0
2.0,2,40.7344,-73.9823,4295,6,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2435415.7,18,41,0
1.0,1,40.7699,-73.9519,2050,5,39,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2296897.3,11,22,0
1.0,1,40.7364,-73.9809,2695,2,17,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2349548.0,8286,15,0
1.0,0,40.7461,-73.9757,2700,5,74,4,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2330838.5,141,36,1
2.0,3,40.7802,-73.9478,5200,0,27,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2237059.0,8286,17,0
1.0,2,40.7447,-73.9741,3595,0,9,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2427413.4,8286,9,0
1.0,3,40.7664,-73.9863,5895,8,90,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2399872.4,42,144,0
1.0,2,40.7471,-73.9846,3775,3,13,5,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2219970.3,16,36,0
1.0,1,40.7984,-73.9632,1895,5,128,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2323168.5,34,32,1
1.0,1,40.8586,-73.9306,1475,1,67,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2304814.8,1,109,1
1.0,0,40.7295,-74.0029,3450,7,105,8,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2435876.5,15,1,0
1.0,2,40.7439,-73.9784,3500,6,123,8,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,-2202225.3,28,17,1
1.0,2,40.7078,-74.0103,3400,6,54,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2335831.1,8286,93,0
1.0,2,40.7724,-73.9116,2550,5,102,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2297139.7,3,6,0
1.0,1,40.7783,-73.9836,2415,7,156,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2371374.1,34,10,1
1.0,1,40.7756,-73.9835,4095,5,111,5,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,-2331906.8,16,711,0
1.0,1,40.73,-73.9864,4450,5,26,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2340185.2,95,25,0
1.0,0,40.7536,-73.9739,2200,7,66,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2245078.0,116,39,1
1.0,2,40.753,-73.9959,3200,7,126,13,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,-2305722.6,152,41,0
1.0,1,40.7714,-73.9929,4850,8,411,6,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2322932.0,52,4,0
2.0,3,40.7468,-73.9777,5400,9,59,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2262577.1,6,38,0
1.0,3,40.7298,-73.9871,4850,6,59,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2253704.5,21,13,1
1.0,2,40.7765,-73.9571,3300,5,30,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2253841.2,21,130,0
1.0,0,40.7494,-73.9875,2400,5,73,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2310420.1,128,67,2
2.0,3,40.7156,-74.0059,7500,5,84,8,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,-2348035.6,24,20,0
2.0,2,40.7443,-73.9912,7000,9,150,8,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,-2444110.3,21,41,0
1.0,1,40.7286,-73.8487,2200,12,144,8,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,-2356317.8,15,62,0
3.0,3,40.7286,-73.9797,7499,7,24,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2439695.0,2,7,0
1.0,2,40.7724,-73.9506,5500,1,88,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2228264.1,6,31,0
1.0,1,40.8683,-73.9168,1395,5,119,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2399680.0,3,73,2
1.0,2,40.7627,-73.9611,2650,13,150,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2349566.2,10,40,0
1.0,1,40.7788,-73.9806,2700,4,65,7,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2331400.8,26,98,0
2.0,3,40.7448,-74.0017,7250,8,55,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2409991.0,8286,17,0
0.0,0,40.8198,-73.9578,1650,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2400448.8,126,410,0
1.0,1,40.7912,-73.9523,5895,0,76,6,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,-2227165.9,20,40,0
1.0,1,40.7723,-73.951,3230,4,79,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2254014.5,30,36,0
1.0,0,40.7456,-73.9797,3295,6,174,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2375164.4,28,9,0
1.0,1,40.7486,-73.9805,3750,0,98,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2297682.2,8286,4,0
1.0,1,40.7388,-74.0084,4450,1,51,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2306008.8,17,8,0
2.0,3,40.7606,-73.9963,4500,7,116,10,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,-2400875.7,95,41,1
1.0,2,40.7207,-73.9801,3345,0,0,8,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2254435.6,20,402,0
2.0,2,40.8209,-73.9437,1995,10,140,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2287789.5,1,15,1
1.0,0,40.7062,-74.0099,2990,6,57,8,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,-2310450.1,111,170,0
1.0,1,40.7621,-73.9626,2195,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2234111.0,14,2533,0
2.0,4,40.7924,-73.9741,7800,1,106,4,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2444686.4,8286,5,0
1.0,2,40.7868,-73.9507,2850,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2422842.0,7,2533,0
1.0,1,40.7064,-74.0155,3745,3,86,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2383808.5,47,9,0
1.0,0,40.7585,-73.9913,2600,4,89,7,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,-2304382.3,49,47,0
1.0,0,40.7536,-73.9739,2200,4,52,5,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2254083.4,116,71,0
1.0,2,40.7488,-73.977,3100,3,115,7,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-2383240.1,43,57,0
3.0,3,40.7633,-73.9785,6395,7,47,11,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,-2227181.2,27,17,0
2.0,2,40.7606,-73.9994,4350,8,101,15,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,-2365961.8,56,25,0
1.0,1,40.7928,-73.9737,4270,11,137,8,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,-2425801.8,11,85,0
2.0,3,40.7586,-73.9938,4700,2,143,11,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,-2357758.3,30,33,0
1.0,0,40.8333,-73.9445,1500,6,279,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2426570.7,8286,19,0
2.0,2,40.7349,-73.9863,7200,5,44,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2253882.1,110,1,0
1.0,2,40.7617,-73.9587,3660,0,0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2358097.9,1,402,0
2.0,3,40.7492,-73.9789,4490,7,235,11,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,-2288364.1,72,33,1
1.0,1,40.7222,-74.0119,3600,5,75,9,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2431527.5,8286,2533,1
1.0,3,40.7814,-73.9507,4195,5,176,7,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2356417.5,24,212,0
1.0,1,40.8454,-73.9362,1883,3,89,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2218516.6,5,77,0
1.0,2,40.7773,-73.9469,3000,5,90,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2348039.5,15,373,1
1.0,1,40.7604,-73.987,3545,5,99,5,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,-2310513.3,41,106,0
2.0,3,40.8081,-73.9415,3630,11,142,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2210628.9,8286,16,0
1.0,2,40.8687,-73.9175,2400,5,86,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2314289.3,8286,2533,0
1.0,1,40.7601,-73.99,2125,4,84,6,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-2331617.7,133,9,2
1.0,1,40.7073,-74.0046,3775,7,238,3,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2417438.9,213,15,0
0.0,0,40.7707,-73.9512,2039,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2357221.2,3,29,0
1.0,0,40.7481,-73.9564,2690,6,56,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2245553.0,47,7,0
1.0,0,40.7723,-73.951,2825,9,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2383332.0,30,6,0
1.0,3,40.7805,-73.9487,4200,4,73,5,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,-2254013.8,19,29,1
1.0,1,40.7707,-73.9817,3965,4,104,6,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2331839.0,33,711,0
1.0,2,40.7291,-73.9895,3395,14,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2348214.9,24,410,0
1.0,0,40.7301,-73.9942,2615,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2365871.1,56,206,0
1.0,2,40.6764,-73.9803,2300,4,97,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2434257.2,8286,8,2
1.0,1,40.7032,-73.9914,4070,9,137,10,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,-2245211.1,55,6,0
2.0,3,40.7285,-74.0,7200,4,51,4,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2280096.0,26,2533,0
2.0,2,40.7606,-73.9994,4200,7,129,16,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,-2357508.7,56,53,0
2.0,3,40.8276,-73.9455,2600,9,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2304386.4,1,109,1
1.0,1,40.7295,-73.9847,2450,3,27,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2297371.1,10,129,1
2.5,3,40.7704,-73.9566,7000,7,132,10,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,-2219630.6,55,305,0
1.0,3,40.7997,-73.968,3800,6,60,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2394112.6,1,159,0
1.0,0,40.7556,-73.9922,3000,5,217,10,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,-2244415.3,62,50,0
1.0,0,40.7667,-73.959,1990,4,53,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2384163.3,8286,222,0
2.0,2,40.7613,-73.9998,5990,5,86,12,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-2227790.7,123,96,0
1.0,1,40.6887,-73.9851,2795,6,90,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2418412.9,38,13,0
1.0,1,40.7639,-73.9894,2200,5,24,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2236889.7,12,64,0
1.0,1,40.7252,-73.9947,4950,7,119,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2408745.6,22,12,0
1.0,1,40.7609,-73.986,4000,5,142,16,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,-2310239.7,82,305,0
1.0,2,40.6704,-73.9479,1800,15,29,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2245604.1,1,5,2
1.0,1,40.7366,-73.9934,4300,9,114,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2323022.2,63,22,0
1.0,1,40.7539,-73.9677,3375,5,42,5,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-2409294.5,99,11,0
1.0,1,40.8693,-73.9215,1650,5,48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-2207359.9,5,27,0
1.0,0,40.7817,-73.9497,2000,6,126,11,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,-2392129.6,42,79,0
1.0,3,40.7068,-74.0103,4360,4,71,7,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,-2423353.1,111,40,1
1.5,1,40.7185,-73.8367,2700,1,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2417615.3,4,18,0
1.0,0,40.7559,-73.9658,1950,3,76,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2374660.1,16,29,1
1.0,2,40.735,-73.9816,2950,4,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2397003.2,12,10,1
1.0,2,40.763,-73.9579,2750,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2348447.1,17,59,0
1.0,2,40.7572,-73.9649,3400,5,122,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2304952.6,25,214,0
2.0,2,40.712,-73.9951,2575,5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2231339.5,5,4,1
1.0,1,40.7471,-73.9846,2800,4,10,9,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-2435885.5,16,30,1
1.0,1,40.789,-73.9756,3300,7,246,9,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,-2271391.4,49,17,1
1.0,1,40.7437,-73.9749,2450,3,119,4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2366575.5,2,26,1
2.0,3,40.7507,-74.0024,5495,8,3,7,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,-2227099.3,19,17,1
2.5,3,40.7762,-73.9592,10000,5,117,10,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,-2287515.5,13,246,0
1.0,1,40.7681,-73.9664,6000,3,93,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,-2374961.4,18,246,0
1.0,4,40.8818,-73.9157,3000,0,22,5,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2384191.0,8286,25,0
1.0,3,40.7252,-73.9408,2750,6,179,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2426389.6,1,6,1
1.0,1,40.7581,-73.9627,3850,8,120,6,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-2304854.1,12,256,1
1.0,2,40.6481,-74.0114,1700,6,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2244587.0,1,1,2
1.0,1,40.7779,-73.9525,4500,9,209,4,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-2340909.3,8286,17,0
1.0,2,40.8008,-73.9355,1850,6,67,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2340859.4,8286,2533,2
1.0,0,40.761,-73.999,2397,4,168,16,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,-2348150.6,103,289,1
1.0,2,40.8577,-73.9307,1900,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2315025.3,8286,9,0
2.0,2,40.7592,-73.9948,6335,5,118,13,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,1,-2434236.7,24,27,0
1.0,0,40.7437,-73.9851,3500,4,107,5,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2227832.4,56,96,0
1.0,1,40.7575,-73.9821,2100,4,31,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2291385.0,8286,14,1
1.0,1,40.7334,-74.0047,5350,8,45,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2305438.7,101,45,0
2.0,2,40.7656,-73.9886,5250,11,110,8,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,-2340396.8,92,330,0
1.0,1,40.7054,-74.0095,2600,5,80,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-2218421.5,77,316,0
1.0,3,40.8217,-73.9486,2500,7,118,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2349171.6,27,6,1
1.0,0,40.7301,-73.9942,2800,3,28,5,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2339919.0,56,77,0
1.0,0,40.7613,-73.9998,2690,6,73,12,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,-2252865.0,123,96,0
1.0,1,40.7617,-73.9626,2350,4,46,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2349156.6,19,86,2
1.0,2,40.8342,-73.9427,1795,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2236458.9,10,64,2
1.0,1,40.7254,-73.9879,2499,5,8,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-2306306.5,8286,93,0
1.0,2,40.8163,-73.9416,2300,10,114,10,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2357468.8,8286,23,0
